,사용일자,폭염여부,황사관측,미세먼지,초미세먼지,한파특보,평균이용승객수,강수량,적설,행정구역_경기남부,행정구역_경기동부,행정구역_경기북서부,행정구역_경기중부,행정구역_서울,행정구역_인천,요일,평일,주말
81,2023-04-14,0.0,1.0,1.0,1.0,0.0,0.1521258971186215,0.0215161229954122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1,0
82,2023-04-14,0.0,1.0,2.0,2.0,0.0,-0.021620242284685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,0
83,2023-04-14,0.0,1.0,1.0,1.0,0.0,-1.0680342510890992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1,0
84,2023-04-15,0.0,0.0,0.0,0.0,0.0,0.5492542900014259,0.1289360455008644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,1
85,2023-04-15,0.0,0.0,0.0,0.0,0.0,-0.3342654939929213,0.0898824822077256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,1
86,2023-04-15,0.0,0.0,0.0,0.0,0.0,-1.441500595294186,0.1352027235627157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0,1
87,2023-04-15,0.0,0.0,0.0,0.0,0.0,0.2840299917415985,0.0595198575062577,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0,1
88,2023-04-15,0.0,0.0,0.0,0.0,0.0,-0.4813131270668624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,1
89,2023-04-15,0.0,0.0,0.0,0.0,0.0,-0.2622933265384859,0.0442212069305092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
90,2023-04-16,0.0,0.0,0.0,0.0,0.0,-0.6723322511704767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0,1
91,2023-04-16,0.0,0.0,1.0,1.0,0.0,-0.0889089131554723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,0,1
92,2023-04-16,0.0,1.0,0.0,0.0,0.0,0.1194272339255345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0,1
93,2023-04-16,0.0,0.0,0.0,0.0,0.0,-1.780016596074922,0.0260271603909029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,1
94,2023-04-16,0.0,1.0,0.0,0.0,0.0,-0.5715964883006293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,1
95,2023-04-16,0.0,0.0,1.0,1.0,0.0,-0.7510056736104347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,1
96,2023-04-17,0.0,1.0,0.0,0.0,0.0,1.0357477546679985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0
97,2023-04-17,0.0,0.0,0.0,0.0,0.0,0.1533299686730156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0
98,2023-04-17,0.0,0.0,0.0,0.0,0.0,-1.1368889904998376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
99,2023-04-17,0.0,0.0,1.0,1.0,0.0,0.7680575350649863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0
100,2023-04-17,0.0,0.0,1.0,1.0,0.0,-0.0778896791354582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
101,2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0872562374651478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
102,2023-04-18,0.0,0.0,0.0,0.0,0.0,1.0398270690342193,0.0422809042463537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0
