,사용일자,폭염여부,황사관측,미세먼지,초미세먼지,한파특보,평균이용승객수,강수량,적설,행정구역_경기남부,행정구역_경기동부,행정구역_경기북서부,행정구역_경기중부,행정구역_서울,행정구역_인천
37,2023-04-07,0.0,0.0,1.0,1.0,0.0,1.1611706528529782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,2023-04-07,0.0,0.0,0.0,0.0,0.0,0.20997027590178047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,2023-04-07,0.0,0.0,1.0,1.0,0.0,-1.0654621251918692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,2023-04-07,0.0,0.0,1.0,1.0,0.0,-0.007471978261177528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,2023-04-07,0.0,0.0,0.0,0.0,0.0,0.17396721721725877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,2023-04-08,0.0,0.0,0.0,0.0,0.0,0.6871552851857051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,2023-04-08,0.0,0.0,0.0,0.0,0.0,-1.3535637168388868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,2023-04-08,0.0,0.0,0.0,0.0,0.0,-0.17815209375973995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,2023-04-08,0.0,0.0,0.0,0.0,0.0,0.3960422654713096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,2023-04-08,0.0,0.0,0.0,0.0,0.0,-0.12403922822709508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,2023-04-08,0.0,0.0,0.0,0.0,0.0,-0.3853391477326438,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,2023-04-09,0.0,0.0,0.0,0.0,0.0,0.2053999987022954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,2023-04-09,0.0,0.0,0.0,0.0,0.0,0.02965394969971191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,2023-04-09,0.0,0.0,0.0,0.0,0.0,-0.6077830960365393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,2023-04-09,0.0,0.0,0.0,0.0,0.0,-1.7164851998541222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,2023-04-09,0.0,0.0,0.0,0.0,0.0,-0.7211540731287056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,2023-04-09,0.0,0.0,0.0,0.0,0.0,-0.490946525205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.16782464404107045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,2023-04-10,0.0,0.0,0.0,0.0,0.0,1.0623611487044997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,2023-04-10,0.0,0.0,0.0,0.0,0.0,-1.081030526104751,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.7889515613175786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.1087700576889827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,2023-04-10,0.0,0.0,0.0,0.0,0.0,-0.05203908988893059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60,2023-04-11,0.0,1.0,0.0,0.0,1.0,0.06658926404650754,0.16320820829083973,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,2023-04-11,0.0,1.0,1.0,1.0,0.0,1.02218835300616,0.08447606092639197,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62,2023-04-11,0.0,1.0,1.0,1.0,0.0,0.00663016313009172,0.02452728003684517,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,2023-04-11,0.0,1.0,0.0,0.0,0.0,0.7318643424890573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64,2023-04-11,0.0,1.0,0.0,0.0,0.0,-0.13437499531494784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,2023-04-11,0.0,1.0,0.0,0.0,0.0,-1.2257595071668999,0.060934132239734436,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,2023-04-12,0.0,1.0,2.0,2.0,0.0,0.118887572467583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,2023-04-12,0.0,1.0,0.0,0.0,1.0,0.16932285521817367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,2023-04-12,0.0,1.0,2.0,2.0,0.0,-0.05218980749896814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
69,2023-04-12,0.0,1.0,2.0,2.0,0.0,0.8105681902514208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,2023-04-12,0.0,1.0,2.0,2.0,0.0,1.1051124250647957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71,2023-04-12,0.0,1.0,2.0,2.0,0.0,-1.1257389761091139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,2023-04-13,0.0,0.0,2.0,2.0,0.0,1.0992481453198495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,2023-04-13,0.0,0.0,2.0,2.0,0.0,-0.03818439916428813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74,2023-04-13,0.0,0.0,2.0,2.0,0.0,0.8197455370228984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75,2023-04-13,0.0,0.0,0.0,0.0,0.0,0.17195458443713146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76,2023-04-13,0.0,0.0,2.0,2.0,0.0,0.1134402617627615,0.007258879511695246,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,2023-04-13,0.0,0.0,2.0,2.0,0.0,-1.105214635100557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,2023-04-14,0.0,1.0,1.0,1.0,0.0,1.1250215739192442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79,2023-04-14,0.0,1.0,0.0,0.0,0.0,0.18632388718746754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
80,2023-04-14,0.0,1.0,2.0,2.0,0.0,0.8722653708306528,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
81,2023-04-14,0.0,1.0,1.0,1.0,0.0,0.15212589711862157,0.021516122995412276,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,2023-04-14,0.0,1.0,2.0,2.0,0.0,-0.021620242284685075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,2023-04-14,0.0,1.0,1.0,1.0,0.0,-1.0680342510890992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84,2023-04-15,0.0,0.0,0.0,0.0,0.0,0.5492542900014259,0.12893604550086443,0.0,0.0,0.0,0.0,0.0,1.0,0.0
85,2023-04-15,0.0,0.0,0.0,0.0,0.0,-0.3342654939929213,0.0898824822077256,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86,2023-04-15,0.0,0.0,0.0,0.0,0.0,-1.441500595294186,0.13520272356271576,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,2023-04-15,0.0,0.0,0.0,0.0,0.0,0.2840299917415985,0.05951985750625777,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88,2023-04-15,0.0,0.0,0.0,0.0,0.0,-0.4813131270668624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89,2023-04-15,0.0,0.0,0.0,0.0,0.0,-0.2622933265384859,0.04422120693050924,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,2023-04-16,0.0,0.0,0.0,0.0,0.0,-0.6723322511704767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
91,2023-04-16,0.0,0.0,1.0,1.0,0.0,-0.08890891315547231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
92,2023-04-16,0.0,1.0,0.0,0.0,0.0,0.1194272339255345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,2023-04-16,0.0,0.0,0.0,0.0,0.0,-1.780016596074922,0.026027160390902998,0.0,0.0,1.0,0.0,0.0,0.0,0.0
94,2023-04-16,0.0,1.0,0.0,0.0,0.0,-0.5715964883006293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95,2023-04-16,0.0,0.0,1.0,1.0,0.0,-0.7510056736104347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
96,2023-04-17,0.0,1.0,0.0,0.0,0.0,1.0357477546679983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97,2023-04-17,0.0,0.0,0.0,0.0,0.0,0.1533299686730156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
98,2023-04-17,0.0,0.0,0.0,0.0,0.0,-1.1368889904998376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
99,2023-04-17,0.0,0.0,1.0,1.0,0.0,0.7680575350649863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100,2023-04-17,0.0,0.0,1.0,1.0,0.0,-0.07788967913545826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,2023-04-17,0.0,0.0,0.0,0.0,0.0,0.08725623746514781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102,2023-04-18,0.0,0.0,0.0,0.0,0.0,1.0398270690342193,0.042280904246353716,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103,2023-04-18,0.0,0.0,0.0,0.0,0.0,0.11762969625075897,0.02901562017281941,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104,2023-04-18,0.0,0.0,0.0,0.0,0.0,0.03693546116900043,0.03347033946783427,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,2023-04-18,0.0,0.0,0.0,0.0,0.0,-0.11486424895372874,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
106,2023-04-18,0.0,0.0,0.0,0.0,0.0,0.7519760108969025,0.030504237333438374,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107,2023-04-18,0.0,0.0,0.0,0.0,0.0,-1.2002448567168942,0.05525674071898963,0.0,0.0,1.0,0.0,0.0,0.0,0.0
108,2023-04-19,0.0,0.0,0.0,0.0,0.0,-1.079176682909886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
109,2023-04-19,0.0,0.0,0.0,0.0,0.0,1.1008989181253748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110,2023-04-19,0.0,0.0,0.0,0.0,0.0,0.18154468588144315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
111,2023-04-19,0.0,0.0,0.0,0.0,0.0,0.8634232959813526,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112,2023-04-19,0.0,0.0,0.0,0.0,0.0,-0.05483286661237276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113,2023-04-19,0.0,0.0,0.0,0.0,0.0,0.13403812623065617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114,2023-04-20,0.0,0.0,0.0,0.0,0.0,0.8033392437402755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,2023-04-20,0.0,0.0,0.0,0.0,0.0,-0.07629560766846709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
116,2023-04-20,0.0,0.0,0.0,0.0,0.0,0.15768502682712307,0.009316674800683098,0.0,0.0,0.0,1.0,0.0,0.0,0.0
117,2023-04-20,0.0,0.0,0.0,0.0,0.0,0.10533300791720336,0.006227305540723955,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118,2023-04-20,0.0,0.0,0.0,0.0,0.0,1.0784351672796118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119,2023-04-20,0.0,0.0,0.0,0.0,0.0,-1.0880472804542602,0.0031218037310832896,0.0,0.0,1.0,0.0,0.0,0.0,0.0
120,2023-04-21,0.0,0.0,0.0,0.0,0.0,1.1230955434151986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
121,2023-04-21,0.0,0.0,0.0,0.0,0.0,0.8561145081186063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
122,2023-04-21,0.0,0.0,0.0,0.0,0.0,0.20497891126878254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
123,2023-04-21,0.0,0.0,0.0,0.0,0.0,-1.0590897278116334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
124,2023-04-21,0.0,0.0,0.0,0.0,0.0,0.16862454065642415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,2023-04-21,0.0,0.0,0.0,0.0,0.0,-0.02465907548593802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126,2023-04-22,0.0,0.0,0.0,0.0,0.0,0.6085688126294424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
127,2023-04-22,0.0,0.0,0.0,0.0,0.0,-1.3700675458750284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128,2023-04-22,0.0,0.0,0.0,0.0,0.0,-0.22250666016076986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
129,2023-04-22,0.0,0.0,0.0,0.0,0.0,0.3866959018775294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130,2023-04-22,0.0,0.0,1.0,1.0,0.0,-0.4058101945452972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
131,2023-04-22,0.0,0.0,0.0,0.0,0.0,-0.13457616275273906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,2023-04-23,0.0,0.0,0.0,0.0,0.0,0.12172533583194065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133,2023-04-23,0.0,0.0,0.0,0.0,0.0,-0.6226546457603821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
134,2023-04-23,0.0,0.0,0.0,0.0,0.0,-0.5441343804074165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
135,2023-04-23,0.0,0.0,0.0,0.0,0.0,-0.7458489921506694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
136,2023-04-23,0.0,0.0,0.0,0.0,0.0,-0.04990456340916951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
137,2023-04-23,0.0,0.0,0.0,0.0,0.0,-1.7756913332481254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
138,2023-04-24,0.0,0.0,0.0,0.0,0.0,1.031335275075058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
139,2023-04-24,0.0,0.0,0.0,0.0,0.0,0.8030016035103097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140,2023-04-24,0.0,0.0,0.0,0.0,0.0,-1.1223219012560397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
141,2023-04-24,0.0,0.0,0.0,0.0,0.0,0.15360880789801176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
142,2023-04-24,0.0,0.0,0.0,0.0,0.0,-0.06365899217695561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
143,2023-04-24,0.0,0.0,0.0,0.0,0.0,0.08461972008030312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
144,2023-04-25,0.0,0.0,0.0,0.0,0.0,1.0498227412206687,0.012390078256779314,0.0,0.0,0.0,0.0,0.0,1.0,0.0
145,2023-04-25,0.0,0.0,0.0,0.0,0.0,0.12071043725340071,0.05382888350209585,0.0,0.0,0.0,1.0,0.0,0.0,0.0
146,2023-04-25,0.0,0.0,0.0,0.0,0.0,-1.1421089340046484,0.049524626508996875,0.0,0.0,1.0,0.0,0.0,0.0,0.0
147,2023-04-25,0.0,0.0,0.0,0.0,0.0,0.7796867152116217,0.0031218037310832896,0.0,0.0,0.0,0.0,1.0,0.0,0.0
148,2023-04-25,0.0,0.0,0.0,0.0,0.0,-0.09966609653135658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149,2023-04-25,0.0,0.0,0.0,0.0,0.0,0.06800850511990618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,2023-04-26,0.0,0.0,0.0,0.0,0.0,-0.05392114316831449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,2023-04-26,0.0,0.0,0.0,0.0,0.0,0.828326990703194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
152,2023-04-26,0.0,0.0,0.0,0.0,0.0,1.1014720120756687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153,2023-04-26,0.0,0.0,0.0,0.0,0.0,0.12927520474088508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,2023-04-26,0.0,0.0,0.0,0.0,0.0,0.17993254657224567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
155,2023-04-26,0.0,0.0,0.0,0.0,0.0,-1.1076677882608137,0.007773996256894276,0.0,0.0,1.0,0.0,0.0,0.0,0.0
156,2023-04-27,0.0,0.0,0.0,0.0,0.0,-0.013427546868256616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
157,2023-04-27,0.0,0.0,0.0,0.0,0.0,0.8635501533918752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
158,2023-04-27,0.0,0.0,0.0,0.0,0.0,1.1279943123056762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
159,2023-04-27,0.0,0.0,0.0,0.0,0.0,0.15988442546449097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160,2023-04-27,0.0,0.0,0.0,0.0,0.0,0.22372574207159254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
161,2023-04-27,0.0,0.0,0.0,0.0,0.0,-1.0652785724050673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
